"GeneName","log2FoldChange","pvalue","padj"
"SLC16A7",-3.20059187578671,2.12309455541579e-35,7.07474701501184e-33
"SLC17A3",-1.56705044197233,8.33794515035569e-05,0.000246837484703641
"SLC17A4",2.09073117421311,0.00659826438471101,0.013137047560084
"SLC17A7",-2.65145910315163,1.43029453957675e-27,1.47646817851744e-25
"SLC17A8",1.26052204942456,0.0196651205753106,0.0352110954192544
"SLC17A9",1.57931378832268,5.38860206883229e-10,4.07607572400706e-09
"SLC19A3",-4.9540433283799,3.43055797840738e-38,1.67076969850948e-35
"SLC1A2",1.22279755320896,3.63064035913126e-05,0.000115183535963486
"SLC1A3",-1.37090840114853,1.69650181891065e-10,1.39789707375007e-09
"SLC1A7",-1.52236988588833,9.53193375567391e-10,6.91820977284182e-09
"SLC22A11",-1.74545779999323,5.05356037616753e-09,3.24610503161738e-08
"SLC22A12",-4.90407973734892,6.08247009797332e-21,2.43221972717695e-19
"SLC22A24",2.72232297904602,7.88182128979588e-06,2.83161175673128e-05
"SLC22A25",-1.20431542166394,0.00599322042030372,0.0120396857391062
"SLC22A3",-2.70427269941792,5.19102674602378e-20,1.80252947009096e-18
"SLC22A31",1.05873355060038,0.00198680553797159,0.00442304083312617
"SLC22A7",1.60596358097208,7.96536578315531e-05,0.000236471018576511
"SLC22A9",1.15075847325729,0.00130396363932449,0.00302633007885256
"SLC23A1",1.14873568195574,4.1723317924847e-08,2.28313828636092e-07
"SLC24A2",2.63796546550728,4.22495154789736e-11,3.84517152375479e-10
"SLC24A5",1.16346757278202,0.0201192224813314,0.0359462432330364
"SLC25A10",1.31379860161255,2.48949207351222e-10,1.99432359528853e-09
"SLC25A22",1.19670586529485,1.61116777752651e-11,1.56614742918825e-10
"SLC25A27",-1.75551914006495,2.09285394729797e-13,2.71157352489616e-12
"SLC25A48",1.23432010226057,0.00024437126459191,0.000660458704687865
"SLC26A3",-2.57658834379428,3.34329714331121e-09,2.20342074739948e-08
"SLC26A4",-1.63194064044078,8.75595756136318e-14,1.20427703056142e-12
"SLC27A4",1.00288896604662,2.11084853353448e-13,2.7311619241113e-12
"SLC27A6",-1.98207766861972,1.27742940687286e-08,7.6420454028797e-08
"SLC29A4",-2.21514096616345,7.64262399940883e-16,1.4444179128833e-14
"SLC2A1",1.24628445298296,1.83417467475944e-13,2.4076236193767e-12
"SLC2A12",-1.29518284220104,7.69405167900236e-06,2.76939203318118e-05
"SLC2A2",-1.6843109535292,0.00586649429128823,0.0118138456921892
"SLC2A4",-4.55510647233405,2.79022264715262e-43,5.88860988444632e-40
"SLC2A6",1.0849074526952,1.54842628354259e-08,9.16224574131089e-08
"SLC30A2",1.78240894970827,2.2085368077731e-07,1.06361430341892e-06
"SLC30A8",3.0587514584425,6.45372989707718e-08,3.40411401458162e-07
"SLC34A1",1.22385071715324,0.000120294992192726,0.00034603711672098
"SLC34A2",-1.78679375870868,3.05619773595214e-05,9.83237974130162e-05
"SLC34A3",2.18547883421237,8.51462936364579e-18,2.2093834717635e-16
"SLC35A2",1.03277553912969,7.24107132982139e-24,4.5391719088656e-22
"SLC35D3",1.47277076468878,0.000730042054028268,0.0017871399373905
"SLC35F1",-1.77798952917234,1.60075259126141e-13,2.11731857370607e-12
"SLC35G2",-1.76594195126969,1.19769972881971e-18,3.50496282742405e-17
"SLC36A2",-2.25527576887378,9.35037626558709e-10,6.80463780799085e-09
"SLC38A8",1.03424049674583,0.0121323515418579,0.0227934604536152
"SLC39A4",1.75945158255565,6.39678205057394e-16,1.2211103343578e-14
"SLC39A6",1.03137106261379,6.04613324611326e-05,0.000184097875724071
"SLC44A4",1.72104715686876,1.67328963645193e-08,9.84586844943246e-08
"SLC45A2",1.0365329482657,1.40848619386025e-05,4.82466848803995e-05
"SLC47A2",-1.77504549722122,1.38095389949022e-14,2.20048979588232e-13
"SLC4A1",-1.69903379055952,3.06782497580035e-06,1.19897669938996e-05
"SLC4A10",1.15585771684177,0.000956221600564609,0.00228286489204678
"SLC4A4",-1.33568552537017,0.000384983819913156,0.00100169625690829
"SLC4A8",1.45066691089928,3.98001932272797e-07,1.82909477415667e-06
"SLC50A1",1.30440881911445,8.70914137689357e-17,1.95302752435321e-15
"SLC52A1",1.17836474036979,1.11820633034574e-05,3.89495892877077e-05
"SLC52A2",1.34123105435052,3.02843054244306e-12,3.27760739163324e-11
"SLC5A1",-1.25407905546529,0.0016007993425237,0.00364138715112518
"SLC5A12",2.0641104132587,1.63928894057583e-07,8.09164608557622e-07
"SLC5A2",1.16774828723159,7.44637974680917e-06,2.68839644384895e-05
"SLC5A5",1.22458225004614,0.000971832323639575,0.0023172210840083
"SLC5A8",3.1759426034272,1.95769324166428e-07,9.5173855726059e-07
"SLC6A11",1.32587448983987,0.000493937132809017,0.00125812550631279
"SLC6A13",1.02685986843438,0.00178106009328253,0.00401393633267779
"SLC6A14",-1.92417531563793,1.24867488339547e-05,4.31067443388104e-05
"SLC6A17",1.83832605417886,1.30671801535512e-07,6.55048877900637e-07
"SLC6A19",3.36737437269603,1.25840788970118e-06,5.26364224994147e-06
"SLC6A2",-2.14290495643486,1.69626845897683e-08,9.96872620971717e-08
"SLC6A4",2.60447278607167,1.51621935668973e-09,1.06348118393518e-08
"SLC6A9",1.19897574586278,1.29623306441129e-08,7.74234302686418e-08
"SLC7A10",-4.47916239627818,2.10139597665191e-27,2.07884974898575e-25
"SLC7A11",1.820097001438,1.92874800303558e-13,2.52304680231803e-12
"SLC7A13",1.73361556210872,2.80100983625616e-07,1.32443069031241e-06
"SLC7A14",-2.70862407379427,5.72388366143429e-17,1.3242319886149e-15
"SLC7A2",1.02442050995597,0.00118318758212179,0.00277210619647481
"SLC7A3",-2.81166102086083,4.50009346445195e-12,4.76448022652175e-11
"SLC7A5",1.68472580498451,5.74640403464591e-12,5.99709880406947e-11
"SLC8A2",3.66610521952867,9.98947637875337e-23,5.19904583154224e-21
"SLC9A3R1",1.75899160475354,2.1919695430664e-16,4.5701722833154e-15
"SLC9A9",-1.52025394018068,9.0415711716315e-19,2.68757911556983e-17
"SLCO1A2",-2.77029337291123,1.34074265006317e-08,8.00064904030782e-08
"SLCO1B3-SLCO1B7",-5.1759610567557,1.36078705153118e-09,9.61919957453788e-09
"SLCO1C1",-2.0555028518115,2.22317364944772e-17,5.45567962501421e-16
"SLIT1",1.38990130908525,3.81054345223412e-06,1.46602111265414e-05
"SLIT2",-1.16505765047565,7.80016208502978e-10,5.7581142107678e-09
"SLIT3",-2.26641142354288,3.97828328167422e-26,3.28537011530957e-24
"SLITRK1",1.35078854506872,0.00477689243993427,0.00978984624558822
"SLITRK2",-1.80882667808294,8.70359948671742e-09,5.3656659737329e-08
"SLITRK3",-1.52905763106222,4.66383294659004e-05,0.000144959651427804
"SLITRK6",1.20357334894411,0.000892035371806688,0.00214526713751535
"SLN",1.75839050822563,9.93020533002083e-08,5.07300484234577e-07
"SLPI",-1.33119918587732,1.73588043964987e-05,5.8542814401118e-05
"SLURP1",2.84393331780429,2.65529923275555e-09,1.77963139121239e-08
"SMAD9",-1.15301476363054,3.85366376174428e-12,4.12607043351583e-11
"SMC1B",2.5299465534079,7.16367515946106e-18,1.87678408246625e-16
"SMC4",1.13794157327834,7.67713259051856e-13,9.16527067406094e-12
"SMCO1",-4.32794061972514,2.26544334302359e-11,2.15904821161014e-10
"SMCO2",1.11831680399741,1.66854132614082e-07,8.22748544878474e-07
"SMIM10",-1.53414234479812,1.73061911457521e-22,8.67318719320358e-21
"SMIM10L2A",-2.07239186808604,1.3120645851553e-17,3.32728367562613e-16
"SMIM22",1.69345244954498,3.72518336396837e-08,2.0568643260237e-07
"SMIM24",-1.1929273132577,4.86454289760697e-06,1.83473248207202e-05
"SMIM3",-1.40675373871402,5.23242430144861e-13,6.39952782882903e-12
"SMIM32",2.96041282496259,9.49683249837309e-07,4.05993329898939e-06
"SMIM35",-1.73225630293301,0.000193124255786518,0.000532163370725248
"SMIM45",2.40234708492905,5.78680306916966e-14,8.19035301757142e-13
"SMIM9",-2.15061873214316,2.71502191055136e-07,1.28665484453624e-06
"SMKR1",1.53200139257752,1.49265506378395e-10,1.24621935303351e-09
"SMPD3",1.28995377867718,4.76141618799098e-08,2.57146258386979e-07
"SMR3A",-2.36414645659026,0.000749623171918482,0.00182918069468392
"SMR3B",-3.69585682255512,7.61237246285172e-08,3.95982895226421e-07
"SMYD1",-4.00943326686991,2.3890559639251e-18,6.68302341366618e-17
"SMYD3",1.11076938259842,1.31078281227027e-10,1.10949236792609e-09
"SNCA",-1.63940873026337,3.89942798979828e-21,1.60663200082925e-19
"SNCAIP",-1.40755073066339,2.94470892221343e-14,4.41102533663421e-13
"SNCB",1.31654441348955,0.00455192501935859,0.00936720084698776
"SNCG",-1.31263510134583,2.81765698839587e-05,9.11419905272329e-05
"SNPH",1.44225684565907,2.24782151008386e-07,1.08061558497932e-06
"SNTG2",-1.78028788254512,6.56007943110449e-10,4.89595869211783e-09
"SNTN",1.62447375691488,2.39659944976767e-05,7.86880033688627e-05
"SNX22",1.3574591340933,2.01716081752663e-08,1.16810831000307e-07
"SOBP",-1.57781255526944,8.34316606249997e-19,2.50665650237003e-17
"SOCS2",-1.09167474820564,2.81129897658682e-06,1.10737894569245e-05
"SOCS3",-2.06331513166323,2.56833918954763e-17,6.24622721719177e-16
"SOD3",-2.02303613757259,1.76975334502868e-14,2.78037179780601e-13
"SOGA3",-1.45118126330271,1.08495590029428e-08,6.56922294236198e-08
"SOHLH1",1.56148246665632,0.00594317046477346,0.0119517818748446
"SORBS1",-3.24145437921927,1.62060041125914e-34,4.46111365383421e-32
"SORBS2",-1.04869774762895,2.73815292444388e-06,1.08103256385132e-05
"SORCS1",1.14045395787012,0.00793703671031122,0.0155226601395852
"SORCS3",2.22806408203597,1.13591236276455e-06,4.79349464971113e-06
"SORD",1.47338920003741,6.06050176405729e-13,7.3320490768474e-12
"SOSTDC1",-1.90350792539039,2.06341731449781e-06,8.3123114467808e-06
"SOWAHA",1.25870460147507,0.000159682062350792,0.000448668800634754
"SOX11",1.93512603079128,8.37892338426077e-07,3.62526812666626e-06
"SOX12",1.29760283938097,1.36974343608668e-16,2.97336078000348e-15
"SOX17",-2.23002301839692,1.59627218223906e-26,1.35355329595753e-24
"SOX2",2.37239912985555,3.31024771899552e-08,1.84275630640683e-07
"SOX3",2.28752692001216,0.00025938003673658,0.000697333958637594
"SOX5",-1.38878955706534,1.31261460374026e-07,6.57831181621174e-07
"SOX7",-2.02828080100985,3.37867280154454e-28,3.84278510134952e-26
"SPAAR",-2.03664802433308,1.76505882608764e-17,4.38242187486387e-16
"SPACA4",1.52692234933355,7.56922561604299e-06,2.7296349221781e-05
"SPAG4",1.24909653493267,4.34077466560062e-10,3.33665212458188e-09
"SPAG5",2.00824396736807,4.70507860861254e-22,2.1638804622757e-20
"SPAG6",2.24414401053374,1.70970753037936e-06,6.98069321410694e-06
"SPANXB1",3.31665372511653,8.37692969394845e-06,2.99081583847475e-05
"SPANXC",4.51210956747645,5.3980907737007e-05,0.000165908310931507
"SPARCL1",-1.62603058384477,4.07213337033888e-22,1.88190027338727e-20
"SPATA12",1.04354531727792,1.5756219028127e-05,5.35181731438204e-05
"SPATA17",1.45016100398745,1.32069374377726e-14,2.11076444783145e-13
"SPATA18",-1.04130158343417,1.2865409468806e-06,5.36949214349598e-06
"SPATA22",-2.4250384633758,1.51570900431504e-11,1.48017361583341e-10
"SPATA9",-1.48184794606624,6.42120790256939e-13,7.72905088095075e-12
"SPATC1",1.66800428918251,5.08475603950839e-11,4.56122604283659e-10
"SPC24",2.06389775133759,7.62270888641808e-16,1.44208897000622e-14
"SPC25",1.73240674591554,4.16358677370791e-15,7.15684770857991e-14
"SPDEF",1.2802335666263,6.43358994497517e-06,2.35906578020962e-05
"SPDYC",7.04757609579214,2.07329301593895e-32,4.05980696337572e-30
"SPDYE2B",1.07638023996021,0.0225125876627542,0.0397401570693636
"SPEF1",1.29421516145438,1.79182621409816e-05,6.02584049408293e-05
"SPHKAP",-2.75681461474863,2.57363353883109e-07,1.22368748037368e-06
"SPIB",1.38281587817672,1.41372371961476e-05,4.84173608553241e-05
"SPINK1",-1.28869369446124,0.00308808925655573,0.00657642867350818
"SPINK2",-1.15297600988267,0.000126112739890172,0.000361513036745236
"SPINK4",3.65274003888565,2.67275646916801e-16,5.48232574248134e-15
"SPINT2",1.01695624715462,1.12890435296375e-07,5.71492784653342e-07
"SPIRE2",1.25015550177943,1.01952576041033e-13,1.3925738439125e-12
"SPOCD1",1.48182254727242,9.24466668115308e-08,4.74704511872997e-07
"SPOCK3",-2.88010648795216,2.33367719425227e-14,3.56188730275527e-13
"SPP1",1.66984468010772,2.66018867364434e-08,1.50828727364778e-07
"SPRN",1.07270892267961,4.41333765701415e-08,2.40191792141337e-07
"SPRR2F",-2.34266539329108,0.000116790035341982,0.000336627613462371
"SPRY1",-1.83357888852217,2.29300364427314e-25,1.73519168204478e-23
"SPRY2",-2.35748134976619,1.10913460628752e-34,3.2410619556654e-32
"SPTA1",-1.47421438294112,6.92129504765350e-09,4.32729026119587e-08
"SPTB",-1.78821662064841,1.45920376210862e-12,1.65865447381754e-11
"SPTBN1",-1.67537060024353,7.12598693428797e-22,3.2073695694281e-20
"SPTSSB",1.46366579041459,5.60249304702312e-06,2.08083208711688e-05
"SPX",-5.23282071558075,1.69861253852223e-33,4.0329308195864e-31
"SQLE",1.92629156042525,2.08272922577112e-22,1.02485385788333e-20
"SRARP",1.59275876622064,3.9407219992933e-05,0.000124170659679126
"SRD5A2",1.10765193378792,8.75017607664607e-05,0.000257755651984825
"SREBF1",1.37537994855143,5.11254179533291e-15,8.70920348525141e-14
"SRL",-1.60211907110838,1.17063010555427e-16,2.57051424565293e-15
"SRMS",1.81627616663785,9.61417742195815e-10,6.97257296497416e-09
"SRPK3",1.84144605132792,1.05161623344911e-07,5.35363139590791e-07
"SRPX",-2.4872465407613,6.93303499586424e-30,9.88349844933999e-28
"SRRM5",1.1242735132133,1.90547925205402e-14,2.96904617830305e-13
"SSMEM1",-1.17652985089204,0.00686426088645523,0.0136181085520504
"SSPN",-1.75429161953393,1.15028621906117e-28,1.38281876233214e-26
"SST",-2.57471971984242,0.00368568058770345,0.00773117803234006
"SSTR1",-2.41911926362632,6.12917095392278e-22,2.79178592563092e-20
"SSTR2",1.95615863045428,1.38565130840014e-10,1.1666250421876e-09
"SSTR5",2.28610747710723,0.000100046052712436,0.000292215089223438
"SSX1",2.57327637374799,0.00484773359216781,0.00992416776937691
"ST6GALNAC3",-1.99510072900486,1.79571043802663e-29,2.45379309783294e-27
"ST6GALNAC6",-1.14387736274407,6.41474138127654e-15,1.07349425370896e-13
"ST8SIA2",-2.02939209485936,6.39433587054531e-10,4.78706391822745e-09
"ST8SIA5",1.14128029388544,2.23751273138761e-06,8.96420941151155e-06
"STAB2",-2.97782639024186,4.22832692805278e-28,4.75223915215588e-26
"STAC",-1.19864656533277,4.08307787176096e-06,1.56107047295144e-05
"STAC2",-2.03632531010668,5.02046962556519e-06,1.88829307065317e-05
"STARD10",1.68905730583334,1.88759674256589e-13,2.47432798676994e-12
"STARD3",1.23419709313456,1.17232455770436e-08,7.05772825642999e-08
"STARD8",-1.02852436588188,8.64148633879883e-13,1.01758457234436e-11
"STARD9",-1.77076780033686,9.29064274322298e-25,6.53579512091768e-23
"STAT5A",-1.52559981523772,1.38491990343197e-20,5.24007343541571e-19
"STAT5B",-1.03301163976112,5.90987647920895e-17,1.35406747703371e-15
"STBD1",-1.8001680039487,1.45661670335474e-16,3.14397473449091e-15
"STC1",1.21093546606393,8.08032191835168e-06,2.89471208067091e-05
"STEAP1",-1.08741125766232,1.32698884841761e-07,6.64333847834584e-07
"STIL",1.4493660078521,3.15330826956459e-14,4.71234754304561e-13
"STK31",1.61259865504407,7.13583836013996e-08,3.73589067840403e-07
"STK32A",-1.01515644877876,7.01523990784623e-06,2.54970277094587e-05
"STMN1",1.26292100268556,3.22849409200984e-11,2.99570184580532e-10
"STMND1",2.04011279773389,4.22363599615495e-08,2.30859689527963e-07
"STOML3",-1.08224587697402,0.0259677027422271,0.0452463577548721
"STON1",-1.15403330963058,2.08312602065242e-09,1.42378177892307e-08
"STON1-GTF2A1L",-2.31752521670497,4.58794494480241e-12,4.84668666749594e-11
"STOX2",-1.29925866941243,1.39248413302004e-09,9.82863010872637e-09
"STPG3",1.17222388165202,3.3544884560112e-06,1.30163746135805e-05
"STRBP",1.02516838759253,3.71405370233911e-20,1.31613313474308e-18
"STS",-1.01711641491348,5.19595477628729e-08,2.77692642151944e-07
"STX11",-2.00022709437153,1.36504153452903e-18,3.96562127135406e-17
"STX1A",1.27181508407529,8.37141172871467e-13,9.87618598603767e-12
"STXBP5L",2.87708347841377,4.25292766294031e-12,4.52043133910958e-11
"STXBP6",-1.63040346990587,1.4161153267381e-10,1.18858570552644e-09
"SUCNR1",-1.16837726786472,1.47898005185791e-07,7.34808974757762e-07
"SULF1",1.24153398250414,4.44718743751564e-09,2.88096446753656e-08
"SULT1A3",1.06610448486408,2.19316436512485e-05,7.25225695528925e-05
"SULT1C3",-2.65151814396768,0.0270940983480668,0.0469462966633078
"SULT1C4",-1.34568503295722,3.98206856492185e-11,3.64332419663418e-10
"SULT4A1",1.64311925341779,7.88144852744513e-07,3.4240675510131e-06
"SUSD4",1.4072978082569,4.83722373313168e-07,2.18966223992143e-06
"SV2B",-1.6033393644452,1.21702784095409e-10,1.03660209915166e-09
"SVEP1",-3.03997712064782,8.80205989910445e-32,1.56248902545411e-29
"SVOP",3.27363712285527,1.87018893189665e-08,1.09098183576305e-07
"SYCE1",-1.4012284350263,0.000480287352809866,0.00122664757015875
"SYCE3",1.57805554208811,7.5173965088894e-12,7.70563568752537e-11
"SYN1",2.47274467162793,4.27901566665294e-17,1.00713288193812e-15
"SYN2",-2.82141825404914,4.85387119105989e-26,3.93993288046972e-24
"SYNDIG1",1.81126580073194,1.49657264162297e-10,1.24894115795197e-09
"SYNE1",-1.29037277574706,1.09298363079383e-16,2.40836787509259e-15
"SYNE3",-2.37747344277482,2.92838687976241e-22,1.39211502311514e-20
"SYNE4",1.20514269547576,4.01385442967673e-07,1.84330635970212e-06
"SYNGR2",1.05244922144385,4.78570466965207e-15,8.1744311596557e-14
"SYNGR3",2.6066821097109,1.99987343287207e-23,1.14414445734856e-21
"SYNGR4",2.04310344175686,3.12675777611339e-11,2.91554429059881e-10
"SYNM",-3.04729387778183,8.05931513585982e-28,8.79762251094951e-26
"SYNPO",-1.82667147942236,1.33316986025978e-18,3.88974321440464e-17
"SYNPO2",-1.9223976844311,1.02993298677698e-17,2.63646188016737e-16
"SYP",2.11497292938888,6.29472323618097e-13,7.59772086129129e-12
"SYPL2",-1.02704109047001,3.93172510141345e-07,1.80865067997692e-06
"SYT1",2.17447440779337,3.81216177144838e-09,2.49511373834909e-08
"SYT13",3.61072797347528,6.18926249030096e-15,1.04218840195724e-13
"SYT15",-1.00684454557251,4.60958022656794e-06,1.74689478897509e-05
"SYT4",2.22840563857103,0.000549232971628879,0.00138375528095489
"SYT5",3.94764752761598,3.81815121320797e-23,2.10208591720789e-21
"SYT7",1.1723073068699,3.720045116646e-10,2.88629026332518e-09
"SYT9",1.24697612330525,0.000954954682568764,0.00228060330096825
"SYTL2",1.14341196700679,7.10335636486399e-06,2.5782753830351e-05
"SYTL5",1.12265754404889,0.001696381416083,0.00384087121433789
"TAC1",-2.11352207488341,3.81562215612901e-09,2.49651833391369e-08
"TACC1",-1.260329731668,2.20093793238082e-08,1.26642275333661e-07
"TACC3",1.84852986796666,6.23386514441731e-21,2.48230680404743e-19
"TACR1",-1.79973560264725,1.9257952569282e-08,1.12135362078768e-07
"TACR3",2.4008049124724,2.09740189422749e-06,8.44026516503326e-06
"TAF7L",1.286870544453,6.67704551270391e-08,3.51020765204257e-07
"TAFA1",-1.22131379619013,2.273738587465e-07,1.09169339560946e-06
"TAFA5",1.68266712596517,1.51379264709585e-14,2.3940863895869e-13
"TAGLN",-1.30669480179434,2.5517527089564e-13,3.25288529892066e-12
"TAGLN3",1.25331276139181,0.00199042123773099,0.00443005167441557
"TAL1",-1.850837584012,1.5132310778651e-25,1.16838662979551e-23
"TAL2",1.20015387849906,0.000177287366735265,0.000492165484327628
"TAMALIN",-1.37038502237152,8.63032074766553e-15,1.41925811498839e-13
"TAS1R3",1.07045877361306,1.78179847112644e-05,5.9963643091027e-05
"TAS2R1",1.31789830281347,0.0210629411523879,0.0374456668147188
"TAS2R3",-1.12132362151409,9.76694017516419e-05,0.000285756718556791
"TAS2R38",3.07614095967176,0.00450195928315036,0.00927543276105412
"TAS2R60",1.65054943391051,0.0103869667377333,0.0198082375719385
"TAT",-1.68438658191861,0.000696846926408479,0.00171316470621313
"TBC1D31",1.03600242819175,5.3376208019659e-13,6.52398774211971e-12
"TBR1",2.36796923142374,9.09576581873291e-07,3.90429324205679e-06
"TBX1",1.04146215709219,5.52423861144243e-05,0.000169319651743969
"TBX10",3.4457891686868,2.84549703821359e-09,1.89773071431984e-08
"TBX15",-2.16512104875447,1.03499892673909e-18,3.05260397740409e-17
